insult	B2	名詞・動詞	/ɪnˈsʌlt/
intact	B2	形容詞	/ɪnˈtækt/
intake	B2	名詞	/ˈɪnteɪk/
integral	B2	形容詞	/ˈɪntəgrəl/
integrated	B2	形容詞	/ˈɪntəgreɪtəd/
integration	B2	名詞	/ɪntəˈgreɪʃən/
integrity	B2	名詞	/ɪnˈtɛgrəti/
intensify	B2	動詞	/ɪnˈtɛnsəfaɪ/
intensity	B2	名詞	/ɪnˈtɛnsəti/
intensive	B2	形容詞	/ɪnˈtɛnsɪv/
intent	B2	名詞	/ɪnˈtɛnt/
interactive	B2	形容詞	/ɪntɚˈæktɪv/
interface	B2	名詞	/ˈɪntɚfeɪs/
interfere	B2	動詞	/ɪntɚˈfɪr/
interference	B2	名詞	/ɪntɚˈfɪrəns/
interim	B2	形容詞	/ˈɪntɚəm/
interior	B2	形容詞・名詞	/ɪnˈtɪriɚ/
intermediate	B2	形容詞	/ɪntɚˈmidiɪt/
intervene	B2	動詞	/ɪntɚˈvin/
intervention	B2	名詞	/ɪntɚˈvɛnʃən/
intimate	B2	形容詞	/ˈɪntəmət/
intriguing	B2	形容詞	/ɪntˈrigɪŋ/
investigator	B2	名詞	/ɪnˈvɛstəgeɪtɚ/
invisible	B2	形容詞	/ɪnˈvɪzəbəl/
invoke	B2	動詞	/ɪnˈvoʊk/
involvement	B2	名詞	/ɪnˈvɑlvmənt/
ironic	B2	形容詞	/aɪˈrɑnɪk/
ironically	B2	副詞	/aɪˈrɑnɪkli/
irony	B2	名詞	/ˈaɪrəni/
irrelevant	B2	形容詞	/ɪˈrɛləvənt/
isolation	B2	名詞	/aɪsəˈleɪʃən/
judicial	B2	形容詞	/dʒuˈdɪʃəl/
junction	B2	名詞	/ˈdʒʌŋkʃən/
jurisdiction	B2	名詞	/dʒʊrəsˈdɪkʃən/
just	B2	形容詞	/dʒʌst/
justification	B2	名詞	/dʒʌstəfəˈkeɪʃən/
kidnap	B2	動詞	/ˈkɪdnæp/
kidney	B2	名詞	/ˈkɪdni/
kingdom	B2	名詞	/ˈkɪŋdəm/
lad	B2	名詞	/læd/
landlord	B2	名詞	/ˈlændlɔrd/
landmark	B2	名詞	/ˈlændmɑrk/
lap	B2	名詞	/læp/
large-scale	B2	形容詞	/ˈlɑrdʒskeɪl/
laser	B2	名詞	/ˈleɪzɚ/
lawn	B2	名詞	/lɔn/
lawsuit	B2	名詞	/ˈlɔsut/
layout	B2	名詞	/ˈleɪaʊt/
leak	B2	名詞・動詞	/lik/
leap	B2	名詞・動詞	/lip/
legacy	B2	名詞	/ˈlɛgəsi/
legendary	B2	形容詞	/ˈlɛdʒəndɛri/
legislation	B2	名詞	/lɛdʒəˈsleɪʃən/
legislative	B2	形容詞	/ˈlɛdʒəsleɪtɪv/
legislature	B2	名詞	/ˈlɛdʒəsleɪtʃɚ/
legitimate	B2	形容詞	/ləˈdʒɪtəmət/
lengthy	B2	形容詞	/ˈlɛŋθi/
lesbian	B2	形容詞	/ˈlɛzbiən/
lesser	B2	形容詞	/ˈlɛsɚ/
lethal	B2	形容詞	/ˈliθəl/
liable	B2	形容詞	/ˈlaɪəbəl/
liberal	B2	形容詞・名詞	/ˈlɪbɝəl/
liberation	B2	名詞	/lɪbɝˈeɪʃən/
liberty	B2	名詞	/ˈlɪbɚti/
lifelong	B2	形容詞	/ˈlaɪˈflɔŋ/
likelihood	B2	名詞	/ˈlaɪklihʊd/
limb	B2	名詞	/lɪm/
line-up	B2	名詞	/ˈlaɪnʌp/
linear	B2	形容詞	/ˈlɪniɚ/
linger	B2	動詞	/ˈlɪŋgɚ/
listing	B2	名詞	/ˈlɪstɪŋ/
literacy	B2	名詞	/ˈlɪtɚəsi/
liver	B2	名詞	/ˈlɪvɚ/
lobby	B2	名詞・動詞	/ˈlɑbi/
log	B2	名詞・動詞	/lɔg/
logic	B2	名詞	/ˈlɑdʒɪk/
long-standing	B2	形容詞	/ˈlɔŋstændɪŋ/
long-time	B2	形容詞	/ˈlɔŋtaɪm/
loom	B2	動詞	/lum/
loop	B2	名詞	/lup/
loyalty	B2	名詞	/ˈlɔɪəlti/
machinery	B2	名詞	/məˈʃinɚi/
magical	B2	形容詞	/ˈmædʒɪkəl/
magistrate	B2	名詞	/ˈmædʒəstreɪt/
magnetic	B2	形容詞	/mægˈnɛtɪk/
magnitude	B2	名詞	/ˈmægnətud/
mainland	B2	名詞	/ˈmeɪnlænd/
mainstream	B2	形容詞・名詞	/ˈmeɪnstrim/
maintenance	B2	名詞	/ˈmeɪntənəns/
mandate	B2	名詞	/ˈmændeɪt/
mandatory	B2	形容詞	/ˈmændətɔri/
manifest	B2	動詞	/ˈmænəfɛst/
manipulate	B2	動詞	/məˈnɪpjəleɪt/
manipulation	B2	名詞	/mənɪpjəˈleɪʃən/
manuscript	B2	名詞	/ˈmænjəskrɪpt/
march	B2	名詞・動詞	/mɑrtʃ/
marginal	B2	形容詞	/ˈmɑrdʒənəl/
marine	B2	形容詞	/mɚˈin/
marketplace	B2	名詞	/ˈmɑrkətpleɪs/
mask	B2	名詞	/mæsk/
massacre	B2	名詞	/ˈmæsəkɚ/
mathematical	B2	形容詞	/mæθəˈmætɪkəl/
mature	B2	形容詞・動詞	/məˈtʃʊr/
maximize	B2	動詞	/ˈmæksəmaɪz/
meaningful	B2	形容詞	/ˈminɪŋfəl/
meantime	B2	名詞	/ˈmintaɪm/
medieval	B2	形容詞	/mɪˈdivəl/
meditation	B2	名詞	/mɛdəˈteɪʃən/
melody	B2	名詞	/ˈmɛlədi/
memo	B2	名詞	/ˈmɛmoʊ/
memoir	B2	名詞	/ˈmɛmwɑr/
memorial	B2	名詞	/məˈmɔriəl/
mentor	B2	名詞	/ˈmɛntɔr/
merchant	B2	名詞	/ˈmɝtʃənt/
mercy	B2	名詞	/ˈmɝsi/
mere	B2	形容詞	/mɪr/
merely	B2	副詞	/ˈmɪrli/
merge	B2	動詞	/mɝdʒ/
merger	B2	名詞	/ˈmɝdʒɚ/
merit	B2	名詞	/ˈmɛrət/
methodology	B2	名詞	/mɛθəˈdɑlədʒi/
midst	B2	名詞	/mɪdst/
migration	B2	名詞	/maɪˈgreɪʃən/
militant	B2	形容詞・名詞	/ˈmɪlətənt/
militia	B2	名詞	/məˈlɪʃə/
mill	B2	名詞	/mɪl/
minimal	B2	形容詞	/ˈmɪnəməl/
minimize	B2	動詞	/ˈmɪnəmaɪz/
mining	B2	名詞	/ˈmaɪnɪŋ/
ministry	B2	名詞	/ˈmɪnəstri/
minute	B2	形容詞	/ˈmɪnət/
miracle	B2	名詞	/ˈmɪrəkəl/
misery	B2	名詞	/ˈmɪzɚi/
misleading	B2	形容詞	/mɪˈslidɪŋ/
missile	B2	名詞	/ˈmɪsəl/
mob	B2	名詞	/mɑb/
mobility	B2	名詞	/moʊˈbɪləti/
mobilize	B2	動詞	/ˈmoʊbəlaɪz/
moderate	B2	形容詞	/ˈmɑdɚət/
modification	B2	名詞	/mɑdəfəˈkeɪʃən/
momentum	B2	名詞	/moʊˈmɛntəm/
monk	B2	名詞	/mʌŋk/
monopoly	B2	名詞	/məˈnɑpəli/
morality	B2	名詞	/mɚˈæləti/
motive	B2	名詞	/ˈmoʊtɪv/
motorist	B2	名詞	/ˈmoʊtɚɪst/
municipal	B2	形容詞	/mjuˈnɪsəpəl/
mutual	B2	形容詞	/mˈjutʃuəl/
namely	B2	副詞	/ˈneɪmli/
nationwide	B2	形容詞	/ˈneɪʃənˈwaɪd/
naval	B2	形容詞	/ˈneɪvəl/
neglect	B2	名詞・動詞	/nəˈglɛkt/
neighbouring	B2	形容詞	/ˈneɪbɚɪŋ/
nest	B2	名詞	/nɛst/
newsletter	B2	名詞	/ˈnuzlɛtɚ/
niche	B2	名詞	/nɪtʃ/
noble	B2	形容詞	/ˈnoʊbəl/
nod	B2	動詞	/nɑd/
nominate	B2	動詞	/ˈnɑmənət/
nomination	B2	名詞	/nɑməˈneɪʃən/
nominee	B2	名詞	/nɑməˈni/
non-profit	B2	形容詞	/nɑnpˈrɔfɪt/
nonetheless	B2	副詞	/nʌnðəˈlɛs/
nonsense	B2	名詞	/ˈnɑnsɛns/
noon	B2	名詞	/nun/
notable	B2	形容詞	/ˈnoʊtəbəl/
notably	B2	副詞	/ˈnoʊtəbli/
notify	B2	動詞	/ˈnoʊtəfaɪ/
notorious	B2	形容詞	/noʊˈtɔriəs/
nursery	B2	名詞	/ˈnɝsɚi/
objection	B2	名詞	/əbˈdʒɛkʃən/
oblige	B2	動詞	/əˈblaɪdʒ/
obsess	B2	動詞	/əbˈsɛs/
obsession	B2	名詞	/əbˈsɛʃən/
occasional	B2	形容詞	/əˈkeɪʒənəl/
occurrence	B2	名詞	/əˈkɝəns/
odds	B2	名詞	/ɑdz/
offering	B2	名詞	/ˈɔfɚɪŋ/
offspring	B2	名詞	/ˈɔfsprɪŋ/
operational	B2	形容詞	/ɑpɚˈeɪʃənəl/
opt	B2	動詞	/ɑpt/
optical	B2	形容詞	/ˈɑptɪkəl/
optimism	B2	名詞	/ˈɑptəmɪzəm/
oral	B2	形容詞	/ˈɔrəl/
organizational	B2	形容詞	/ɔrgənəˈzeɪʃənəl/
orientation	B2	名詞	/ɔriɛnˈteɪʃən/
originate	B2	動詞	/ɚˈɪdʒəneɪt/
outbreak	B2	名詞	/ˈaʊtbreɪk/
outing	B2	名詞	/ˈaʊtɪŋ/
outlet	B2	名詞	/ˈaʊtlɛt/
outlook	B2	名詞	/ˈaʊtlʊk/
outrage	B2	名詞・動詞	/ˈaʊtreɪdʒ/
outsider	B2	名詞	/aʊtˈsaɪdɚ/
overlook	B2	動詞	/ˈoʊvɚlʊk/
overly	B2	副詞	/ˈoʊvɚli/
oversee	B2	動詞	/ˈoʊvɚsi/
overturn	B2	動詞	/ˈoʊvɚtɝn/
overwhelm	B2	動詞	/oʊvɚˈwɛlm/
overwhelming	B2	形容詞	/oʊvɚˈwɛlmɪŋ/
pad	B2	名詞	/pæd/
parameter	B2	名詞	/pɚˈæmətɚ/
parental	B2	形容詞	/pɚˈɛntəl/
parish	B2	名詞	/ˈpærɪʃ/
parliamentary	B2	形容詞	/pɑrləˈmɛntɚi/
partial	B2	形容詞	/ˈpɑrʃəl/
partially	B2	副詞	/ˈpɑrʃəli/
passing	B2	名詞	/ˈpæsɪŋ/
passive	B2	形容詞	/ˈpæsɪv/
pastor	B2	名詞	/ˈpæstɚ/
patch	B2	名詞	/pætʃ/
patent	B2	名詞	/ˈpætənt/
pathway	B2	名詞	/ˈpæθweɪ/
patrol	B2	名詞・動詞	/pəˈtroʊl/
patron	B2	名詞	/ˈpeɪtrən/
peak	B2	名詞	/pik/
peasant	B2	名詞	/ˈpɛzənt/
peculiar	B2	形容詞	/pəkˈjuljɚ/
persist	B2	動詞	/pɚˈsɪst/
persistent	B2	形容詞	/pɚˈsɪstənt/
personnel	B2	名詞	/pɝsəˈnɛl/
petition	B2	名詞	/pəˈtɪʃən/
philosopher	B2	名詞	/fəˈlɑsəfɚ/
philosophical	B2	形容詞	/fɪləˈsɑfɪkəl/
physician	B2	名詞	/fəˈzɪʃən/
pioneer	B2	名詞・動詞	/paɪəˈnɪr/
pipeline	B2	名詞	/ˈpaɪplaɪn/
pirate	B2	名詞	/ˈpaɪrət/
pit	B2	名詞	/pɪt/
plea	B2	名詞	/pli/
plead	B2	動詞	/plid/
pledge	B2	名詞・動詞	/plɛdʒ/
plug	B2	名詞・動詞	/plʌg/
plunge	B2	動詞	/plʌndʒ/
pole	B2	名詞	/poʊl/
poll	B2	名詞	/poʊl/
pond	B2	名詞	/pɑnd/
portfolio	B2	名詞	/pɔrtˈfoʊlioʊ/
portray	B2	動詞	/pɔrtˈreɪ/
post-war	B2	形容詞	/ˈpoʊstˈwɔr/
postpone	B2	動詞	/poʊstˈpoʊn/
practitioner	B2	名詞	/prækˈtɪʃənɚ/
preach	B2	動詞	/pritʃ/
precedent	B2	名詞	/ˈprɛsɪdənt/
precision	B2	名詞	/priˈsɪʒən/
predator	B2	名詞	/ˈprɛdətɚ/
predecessor	B2	名詞	/ˈprɛdəsɛsɚ/
predominantly	B2	副詞	/prɪˈdɑmənəntli/
pregnancy	B2	名詞	/ˈprɛgnənsi/
prejudice	B2	名詞	/ˈprɛdʒədɪs/
preliminary	B2	形容詞	/prɪˈlɪmənɛri/
premier	B2	形容詞	/prɛˈmɪr/
premise	B2	名詞	/ˈprɛmɪs/
premium	B2	名詞	/ˈprimiəm/
prescribe	B2	動詞	/prəˈskraɪb/
prescription	B2	名詞	/prəˈskrɪpʃən/
presently	B2	副詞	/ˈprɛzəntli/
preservation	B2	名詞	/prɛzɚˈveɪʃən/
preside	B2	動詞	/prɪˈzaɪd/
presidency	B2	名詞	/ˈprɛzədənsi/
presidential	B2	形容詞	/prɛzəˈdɛnʃəl/
prestigious	B2	形容詞	/prɛˈstɪdʒəs/
presumably	B2	副詞	/prəˈzuməbli/
presume	B2	動詞	/prɪˈzum/
prevail	B2	動詞	/prɪˈveɪl/
prevalence	B2	名詞	/ˈprɛvələns/
prevention	B2	名詞	/priˈvɛnʃən/
prey	B2	名詞	/preɪ/
privatization	B2	名詞	/ˈpraɪvətəˈzeɪʃən/
privilege	B2	名詞	/ˈprɪvlədʒ/
probe	B2	名詞・動詞	/proʊb/
problematic	B2	形容詞	/prɑbləˈmætɪk/
proceeding	B2	名詞	/prəˈsidɪŋ/
proceeds	B2	名詞	/prəˈsidz/
processing	B2	名詞	/ˈprɑsɛsɪŋ/
processor	B2	名詞	/ˈprɑsɛsɚ/
proclaim	B2	動詞	/proʊˈkleɪm/
productive	B2	形容詞	/prəˈdʌktɪv/
productivity	B2	名詞	/proʊdəkˈtɪvəti/
profitable	B2	形容詞	/ˈprɑfətəbəl/
profound	B2	形容詞	/proʊˈfaʊnd/
projection	B2	名詞	/prəˈdʒɛkʃən/
prominent	B2	形容詞	/ˈprɑmənənt/
pronounced	B2	形容詞	/prəˈnaʊnst/
propaganda	B2	名詞	/prɑpəˈgændə/
proposition	B2	名詞	/prɑpəˈzɪʃən/
prosecute	B2	動詞	/ˈprɑsəkjut/
prosecution	B2	名詞	/prɑsəkˈjuʃən/
prosecutor	B2	名詞	/ˈprɑsɪkjutɚ/
prospective	B2	形容詞	/prəˈspɛktɪv/
prosperity	B2	名詞	/prɑˈspɛrəti/
protective	B2	形容詞	/prəˈtɛktɪv/
protocol	B2	名詞	/ˈproʊtəkɑl/
province	B2	名詞	/ˈprɑvəns/
provincial	B2	形容詞	/prəˈvɪnʃəl/
provision	B2	名詞	/prəˈvɪʒən/
provoke	B2	動詞	/prəˈvoʊk/
psychiatric	B2	形容詞	/saɪkiˈætrɪk/
pulse	B2	名詞	/pʌls/
pump	B2	名詞・動詞	/pʌmp/
punch	B2	名詞・動詞	/pʌntʃ/
query	B2	名詞	/kˈwiri/
quest	B2	名詞	/kwɛst/
quota	B2	名詞	/kˈwoʊtə/
radar	B2	名詞	/ˈreɪdɑr/
radical	B2	形容詞	/ˈrædəkəl/
rage	B2	名詞	/reɪdʒ/
raid	B2	名詞・動詞	/reɪd/
rally	B2	名詞・動詞	/ˈræli/
ranking	B2	名詞	/ˈræŋkɪŋ/
rape	B2	名詞・動詞	/reɪp/
ratio	B2	名詞	/ˈreɪʃioʊ/
rational	B2	形容詞	/ˈræʃənəl/
ray	B2	名詞	/reɪ/
readily	B2	副詞	/ˈrɛdəli/
realization	B2	名詞	/ˈriləˈzeɪʃən/
realm	B2	名詞	/rɛlm/
rear	B2	形容詞・名詞	/rɪr/
reasoning	B2	名詞	/ˈrizənɪŋ/
reassure	B2	動詞	/riəˈʃʊr/
rebel	B2	名詞	/ˈrɛbəl/
rebellion	B2	名詞	/rɪˈbɛljən/
recipient	B2	名詞	/rəˈsɪpiənt/
reconstruction	B2	名詞	/rikənstˈrʌkʃən/
recount	B2	動詞	/rɪˈkaʊnt/
referendum	B2	名詞	/rɛfɚˈɛndəm/
reflection	B2	名詞	/rɪˈflɛkʃən/
refuge	B2	名詞	/ˈrɛfjudʒ/
refusal	B2	名詞	/rəfˈjuzəl/
regain	B2	動詞	/rɪˈgeɪn/
regardless	B2	副詞	/rəˈgɑrdləs/
regime	B2	名詞	/rəˈʒim/
regulator	B2	名詞	/ˈrɛgjəleɪtɚ/
regulatory	B2	形容詞	/ˈrɛgjələtɔri/
rehabilitation	B2	名詞	/rihəbɪləˈteɪʃən/
reign	B2	名詞・動詞	/reɪn/
rejection	B2	名詞	/rɪˈdʒɛkʃən/
relevance	B2	名詞	/ˈrɛləvəns/
reliability	B2	名詞	/rilaɪəˈbɪləti/
reluctant	B2	形容詞	/rɪˈlʌktənt/
remainder	B2	名詞	/rɪˈmeɪndɚ/
remains	B2	名詞	/rɪˈmeɪnz/
remedy	B2	名詞	/ˈrɛmədi/
reminder	B2	名詞	/riˈmaɪndɚ/
removal	B2	名詞	/rɪˈmuvəl/
render	B2	動詞	/ˈrɛndɚ/
renew	B2	動詞	/rɪˈnu/
renowned	B2	形容詞	/rɪˈnaʊnd/
rental	B2	名詞	/ˈrɛntəl/
replacement	B2	名詞	/rɪˈpleɪsmənt/
reportedly	B2	副詞	/rɪˈpɔrtədli/
representation	B2	名詞	/rɛprəzɛnˈteɪʃən/
reproduce	B2	動詞	/riprəˈdus/
reproduction	B2	名詞	/riprəˈdʌkʃən/
republic	B2	名詞	/riˈpʌblək/
resemble	B2	動詞	/rɪˈzɛmbəl/
reside	B2	動詞	/rɪˈzaɪd/
residence	B2	名詞	/ˈrɛzɪdəns/
residential	B2	形容詞	/rɛzɪˈdɛnʃəl/
residue	B2	名詞	/ˈrɛzədu/
resignation	B2	名詞	/rɛzəgˈneɪʃən/
resistance	B2	名詞	/rɪˈzɪstəns/
respective	B2	形容詞	/rɪˈspɛktɪv/
respectively	B2	副詞	/rɪˈspɛktɪvli/
restoration	B2	名詞	/rɛstɚˈeɪʃən/
restraint	B2	名詞	/rɪˈstreɪnt/
resume	B2	動詞	/rɪˈzum/
retreat	B2	名詞・動詞	/riˈtrit/
retrieve	B2	動詞	/rɪˈtriv/
revelation	B2	名詞	/rɛvəˈleɪʃən/
revenge	B2	名詞	/riˈvɛndʒ/
reverse	B2	形容詞・名詞・動詞	/rɪˈvɝs/
revival	B2	名詞	/rɪˈvaɪvəl/
revive	B2	動詞	/rɪˈvaɪv/
revolutionary	B2	形容詞	/rɛvəˈluʃənɛri/
rhetoric	B2	名詞	/ˈrɛtɚɪk/
rifle	B2	名詞	/ˈraɪfəl/
riot	B2	名詞	/ˈraɪət/
rip	B2	動詞	/rɪp/
ritual	B2	名詞	/ˈrɪtʃuəl/
robust	B2	形容詞	/roʊˈbʌst/
rod	B2	名詞	/rɑd/
rotate	B2	動詞	/ˈroʊteɪt/
rotation	B2	名詞	/roʊˈteɪʃən/
ruling	B2	名詞	/ˈrulɪŋ/
rumour	B2	名詞	/ˈrumɚ/
sack	B2	動詞	/sæk/
sacred	B2	形容詞	/ˈseɪkrəd/
saint	B2	名詞	/seɪnt/
sake	B2	名詞	/seɪk/
sanction	B2	名詞	/ˈsæŋkʃən/
say	B2	名詞	/seɪ/
scattered	B2	形容詞	/ˈskætɚd/
sceptical	B2	形容詞	/ˈskɛptəkəl/
scope	B2	名詞	/skoʊp/
screw	B2	名詞・動詞	/skru/
scrutiny	B2	名詞	/ˈskrutəni/
secular	B2	形容詞	/ˈsɛkjəlɚ/
seemingly	B2	副詞	/ˈsimɪŋli/
segment	B2	名詞	/ˈsɛgmənt/
seize	B2	動詞	/siz/
seldom	B2	副詞	/ˈsɛldəm/
selective	B2	形容詞	/səˈlɛktɪv/
senator	B2	名詞	/ˈsɛnətɚ/
sensation	B2	名詞	/sɛnˈseɪʃən/
sensitivity	B2	名詞	/sɛnsɪˈtɪvɪti/
sentiment	B2	名詞	/ˈsɛntəmənt/
separation	B2	名詞	/sɛpɚˈeɪʃən/
serial	B2	形容詞	/ˈsɪriəl/
settlement	B2	名詞	/ˈsɛtəlmənt/
sexuality	B2	名詞	/sɛkʃuˈæləti/
shareholder	B2	名詞	/ˈʃɛrhoʊldɚ/
shatter	B2	動詞	/ˈʃætɚ/
shed	B2	動詞	/ʃɛd/
sheer	B2	形容詞	/ʃɪr/
shipping	B2	名詞	/ˈʃɪpɪŋ/
shrink	B2	動詞	/ʃrɪŋk/
shrug	B2	動詞	/ʃrʌg/
sigh	B2	名詞・動詞	/saɪ/
simulate	B2	動詞	/ˈsɪmjələt/
simulation	B2	名詞	/sɪmjəˈleɪʃən/
simultaneously	B2	副詞	/saɪməlˈteɪniəsli/
sin	B2	名詞	/sɪn/
situated	B2	形容詞	/ˈsɪtʃueɪtɪd/
sketch	B2	名詞	/skɛtʃ/
slam	B2	動詞	/slæm/
slap	B2	動詞	/slæp/
slash	B2	動詞	/slæʃ/
slavery	B2	名詞	/ˈsleɪvɚi/
slot	B2	名詞	/slɑt/
smash	B2	動詞	/smæʃ/
snap	B2	動詞	/snæp/
soak	B2	動詞	/soʊk/
soar	B2	動詞	/sɔr/
socialist	B2	形容詞	/ˈsoʊʃələst/
sole	B2	形容詞	/soʊl/
solely	B2	副詞	/ˈsoʊəli/
solicitor	B2	名詞	/səˈlɪsətɚ/
solidarity	B2	名詞	/sɑləˈdɛrəti/
solo	B2	形容詞・名詞	/ˈsoʊloʊ/
sound	B2	形容詞	/saʊnd/
sovereignty	B2	名詞	/ˈsɑvrənti/
spam	B2	名詞	/spæm/
span	B2	名詞・動詞	/spæn/
spark	B2	動詞	/spɑrk/
specialized	B2	形容詞	/ˈspɛʃəlaɪzd/
specification	B2	名詞	/spɛsɪfɪˈkeɪʃən/
specimen	B2	名詞	/ˈspɛsəmən/
spectacle	B2	名詞	/ˈspɛktəkəl/
spectrum	B2	名詞	/ˈspɛktrəm/
spell	B2	名詞	/spɛl/
sphere	B2	名詞	/sfɪr/
spin	B2	名詞・動詞	/spɪn/
spine	B2	名詞	/spaɪn/
spotlight	B2	名詞	/ˈspɑtlaɪt/
spouse	B2	名詞	/spaʊs/
spy	B2	名詞・動詞	/spaɪ/
squad	B2	名詞	/skwɑd/
stab	B2	動詞	/stæb/
stability	B2	名詞	/stəˈbɪlɪti/
stabilize	B2	動詞	/ˈsteɪbəlaɪz/
stake	B2	名詞	/steɪk/
standing	B2	形容詞	/ˈstændɪŋ/
stark	B2	形容詞	/stɑrk/
statistical	B2	形容詞	/stəˈtɪstɪkəl/
steer	B2	動詞	/stɪr/
stem	B2	名詞・動詞	/stɛm/
stereotype	B2	名詞	/ˈstɛriətaɪp/
stimulus	B2	名詞	/ˈstɪmjələs/
straightforward	B2	形容詞	/ˈstreɪtˈfɔrwɚd/
strain	B2	名詞	/streɪn/
strand	B2	名詞	/strænd/
strategic	B2	形容詞	/strəˈtidʒɪk/
striking	B2	形容詞	/ˈstraɪkɪŋ/
strip	B2	名詞・動詞	/strɪp/
strive	B2	動詞	/straɪv/
structural	B2	形容詞	/ˈstrʌktʃɚəl/
stumble	B2	動詞	/ˈstʌmbəl/
stun	B2	動詞	/stʌn/
submission	B2	名詞	/səbˈmɪʃən/
subscriber	B2	名詞	/səbskˈraɪbɚ/
subscription	B2	名詞	/səbskˈrɪpʃən/
subsidy	B2	名詞	/ˈsʌbsɪdi/
substantial	B2	形容詞	/səbsˈtænʃəl/
substantially	B2	副詞	/səbsˈtænʃəli/
substitution	B2	名詞	/sʌbstɪˈtuʃən/
subtle	B2	形容詞	/ˈsʌtəl/
suburban	B2	形容詞	/səˈbɝbən/
succession	B2	名詞	/səkˈsɛʃən/
successive	B2	形容詞	/səkˈsɛsɪv/
successor	B2	名詞	/səkˈsɛsɚ/
suck	B2	動詞	/sʌk/
sue	B2	動詞	/su/
suicide	B2	名詞	/ˈsuəsaɪd/
suite	B2	名詞	/swit/
summit	B2	名詞	/ˈsʌmət/
superb	B2	形容詞	/sʊˈpɝb/
superior	B2	形容詞	/suˈpɪriɚ/
supervise	B2	動詞	/ˈsupɚvaɪz/
supervision	B2	名詞	/supɚˈvɪʒən/
supervisor	B2	名詞	/ˈsupɚvaɪzɚ/
supplement	B2	名詞・動詞	/ˈsʌpləmənt/
supportive	B2	形容詞	/səˈpɔrtɪv/
supposedly	B2	副詞	/səˈpoʊzədli/
suppress	B2	動詞	/səˈprɛs/
supreme	B2	形容詞	/səˈprim/
surge	B2	名詞・動詞	/sɝdʒ/
surgical	B2	形容詞	/ˈsɝdʒɪkəl/
surplus	B2	名詞	/ˈsɝpləs/
surrender	B2	動詞	/sɚˈɛndɚ/
surveillance	B2	名詞	/sɚˈveɪləns/
suspension	B2	名詞	/səˈspɛnʃən/
suspicion	B2	名詞	/səˈspɪʃən/
suspicious	B2	形容詞	/səˈspɪʃəs/
swing	B2	名詞・動詞	/swɪŋ/
sword	B2	名詞	/sɔrd/
symbolic	B2	形容詞	/sɪmˈbɑlɪk/
syndrome	B2	名詞	/ˈsɪndroʊm/
synthesis	B2	名詞	/ˈsɪnθəsəs/
systematic	B2	形容詞	/sɪstəˈmætɪk/
tactic	B2	名詞	/ˈtæktɪk/
tactical	B2	形容詞	/ˈtæktɪkəl/
taxpayer	B2	名詞	/ˈtækspeɪɚ/
tempt	B2	動詞	/tɛmpt/
tenant	B2	名詞	/ˈtɛnənt/
tender	B2	形容詞	/ˈtɛndɚ/
tenure	B2	名詞	/ˈtɛnjɚ/
terminate	B2	動詞	/ˈtɝməneɪt/
terrain	B2	名詞	/tɚˈeɪn/
terrific	B2	形容詞	/tɚˈɪfɪk/
testify	B2	動詞	/ˈtɛstəfaɪ/
testimony	B2	名詞	/ˈtɛstəmoʊni/
texture	B2	名詞	/ˈtɛkstʃɚ/
thankfully	B2	副詞	/ˈθæŋkfəli/
theatrical	B2	形容詞	/θiˈætrɪkəl/
theology	B2	名詞	/θiˈɑlədʒi/
theoretical	B2	形容詞	/θiɚˈɛtɪkəl/
thereafter	B2	副詞	/ðɛˈræftɚ/
thereby	B2	副詞	/ˈðɛrˈbaɪ/
thought-provoking	B2	形容詞	/θɔt prəˈvoʊkɪŋ/
thoughtful	B2	形容詞	/ˈθɔtfəl/
thread	B2	名詞	/θrɛd/
threshold	B2	名詞	/ˈθrɛʃoʊld/
thrilled	B2	形容詞	/θrɪld/
thrive	B2	動詞	/θraɪv/
tide	B2	名詞	/taɪd/
tighten	B2	動詞	/ˈtaɪtən/
timber	B2	名詞	/ˈtɪmbɚ/
timely	B2	形容詞	/ˈtaɪmli/
tobacco	B2	名詞	/təˈbækoʊ/
tolerance	B2	名詞	/ˈtɑlɚəns/
tolerate	B2	動詞	/ˈtɑlɚeɪt/
toll	B2	名詞	/toʊl/
torture	B2	名詞・動詞	/ˈtɔrtʃɚ/
toss	B2	動詞	/tɔs/
toxic	B2	形容詞	/ˈtɑksɪk/
trademark	B2	名詞	/ˈtreɪdmɑrk/
trail	B2	名詞・動詞	/treɪl/
trailer	B2	名詞	/ˈtreɪlɚ/
transaction	B2	名詞	/trænˈzækʃən/
transcript	B2	名詞	/ˈtrænskrɪpt/
transformation	B2	名詞	/trænsfɚˈmeɪʃən/
transit	B2	名詞	/ˈtrænzɪt/
transmission	B2	名詞	/trænsˈmɪʃən/
transparency	B2	名詞	/trænsˈpɛrənsi/
transparent	B2	形容詞	/trænsˈpɛrənt/
trauma	B2	名詞	/ˈtrɔmə/
treaty	B2	名詞	/ˈtriti/
tremendous	B2	形容詞	/trəˈmɛndəs/
tribal	B2	形容詞	/ˈtraɪbəl/
tribunal	B2	名詞	/trəbˈjunəl/
tribute	B2	名詞	/ˈtrɪbjut/
trio	B2	名詞	/ˈtrioʊ/
triumph	B2	名詞	/ˈtraɪəmf/
trophy	B2	名詞	/ˈtroʊfi/
troubled	B2	形容詞	/ˈtrʌbəld/
